Time;X_Pos;Y_Pos;Z_Pos;Velocity;Wheel angle;Power;Brake;
25.412;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.415;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.418;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.420;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.424;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.427;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.429;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.432;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.434;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.437;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.439;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.442;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.446;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.457;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.463;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.468;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.470;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.472;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.475;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.479;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.482;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.486;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.490;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.493;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.495;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.498;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.501;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.505;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.507;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.513;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.516;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.519;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.522;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.529;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.532;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.535;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.539;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.543;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.549;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.553;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.556;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.560;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.563;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.568;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.572;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.576;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.579;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.583;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.587;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.590;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.593;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.597;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.603;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.613;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.615;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.618;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.622;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.629;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.647;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.652;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.655;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.662;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.666;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.677;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.680;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.682;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.686;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.689;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.700;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.704;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.707;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.710;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.713;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.715;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.718;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.720;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.724;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.728;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.730;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.733;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.736;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.738;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.740;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.745;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.748;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.752;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.761;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.765;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.768;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.770;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.772;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.797;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.802;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.809;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.812;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.815;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.827;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.831;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.844;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.847;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.850;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.853;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.855;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.858;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.862;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.866;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.868;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.870;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.873;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.879;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.882;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.886;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.888;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.890;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.893;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.912;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.919;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.923;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.928;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.931;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.933;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.935;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.937;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.963;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.968;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.970;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.980;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.982;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.994;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.996;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
25.999;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.002;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.006;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.008;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.012;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.014;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.017;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.019;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.022;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.026;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.029;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.031;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.034;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.037;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.039;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.041;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.046;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.049;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.051;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.054;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.056;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.079;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.086;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.092;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.095;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.098;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.100;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.104;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.106;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.117;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.130;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.134;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.137;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.146;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.149;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.159;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.162;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.166;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.169;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.171;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.174;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.178;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.181;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.185;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.187;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.192;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.195;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.198;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.200;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.204;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.206;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.209;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.212;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.215;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.218;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.220;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.227;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.229;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.246;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.252;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.257;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.262;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.266;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.268;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.270;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.273;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.296;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.301;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.305;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.312;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.315;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.326;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.331;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.334;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.336;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.339;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.346;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.350;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.352;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.355;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.357;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.363;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.367;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.370;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.376;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.379;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.381;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.385;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.388;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.390;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.392;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.413;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.420;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.424;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.434;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.436;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.439;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.441;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.464;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.469;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.471;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.477;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.480;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.483;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.488;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.490;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.493;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.496;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.498;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.501;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.504;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.507;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.509;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.512;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.515;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.517;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.520;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.522;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.526;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.529;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.531;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.534;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.537;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.539;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.541;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.563;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.569;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.574;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.579;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.581;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.585;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.588;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.591;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.593;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.613;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.617;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.620;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.629;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.633;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.644;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.648;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.651;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.658;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.660;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.664;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.667;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.669;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.672;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.674;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.679;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.681;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.685;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.688;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.690;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.693;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.695;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.698;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.700;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.704;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.707;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.709;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.729;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.736;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.741;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.745;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.747;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.749;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.752;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.755;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.757;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.780;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.784;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.788;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.796;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.798;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.812;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.817;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.819;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.822;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.826;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.829;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.831;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.834;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.836;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.839;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.845;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.849;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.852;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.854;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.856;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.862;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.866;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.868;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.876;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.879;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.881;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.887;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.891;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.895;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.898;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.901;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.904;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.907;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.914;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.917;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.919;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.921;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.926;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.929;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.931;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.934;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.936;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.938;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.941;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.946;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.948;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.951;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.953;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.956;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.959;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.962;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.966;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.968;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.971;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.973;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.981;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.985;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.988;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.990;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.996;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
26.999;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.001;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.005;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.007;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.010;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.012;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.015;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.018;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.020;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.024;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.027;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.029;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.032;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.037;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.045;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.048;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.051;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.053;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.055;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.058;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.079;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.083;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.087;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.095;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.098;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.110;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.114;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.116;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.119;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.121;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.126;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.129;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.131;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.133;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.136;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.138;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.140;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.145;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.148;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.150;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.152;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.154;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.157;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.162;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.166;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.168;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.171;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.173;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.196;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
27.203;4.208;3.208;-0.002;0.00;0.000;0.000;0.000;
